央视频,#genre#
广东综艺4k,http://121.13.165.135:8000/udp/239.77.0.246:5146
广东综艺4k,http://121.13.165.135:8000/udp/239.77.0.245:5146
广东综艺4k,http://121.13.165.135:8000/udp/239.77.0.252:5146
广州综合,http://121.13.165.135:8000/udp/239.253.43.66:5146
广州综合高清,http://121.13.165.135:8000/udp/239.253.43.71:5146
广州新闻,http://121.13.165.135:8000/udp/239.253.43.67:5146
广州新闻高清,http://121.13.165.135:8000/udp/239.253.43.72:5146
广州影视,http://121.13.165.135:8000/udp/239.253.43.68:5146
广州影视高清,http://121.13.165.135:8000/udp/239.253.43.73:5146
广州法治,http://121.13.165.135:8000/udp/239.253.43.69:5146
广州法治高清,http://121.13.165.135:8000/udp/239.253.43.74:5146
广州竞赛,http://121.13.165.135:8000/udp/239.253.43.70:5146
广州竞赛高清,http://121.13.165.135:8000/udp/239.253.43.75:5146
广视课堂 小学一,http://121.13.165.135:8000/udp/239.253.43.76:5146
广视课堂 小学二,http://121.13.165.135:8000/udp/239.253.43.77:5146
广视课堂 小学三,http://121.13.165.135:8000/udp/239.253.43.78:5146
广视课堂 小学四,http://121.13.165.135:8000/udp/239.253.43.79:5146
广视课堂 小学五,http://121.13.165.135:8000/udp/239.253.43.80:5146
广视课堂 小学六,http://121.13.165.135:8000/udp/239.253.43.81:5146
广视课堂 初一,http://121.13.165.135:8000/udp/239.253.43.89:5146
广视课堂 初二,http://121.13.165.135:8000/udp/239.253.43.90:5146
广视课堂 初三,http://121.13.165.135:8000/udp/239.253.43.91:5146
广视课堂 高一,http://121.13.165.135:8000/udp/239.253.43.92:5146
广视课堂 高二,http://121.13.165.135:8000/udp/239.253.43.93:5146
深圳卫视,http://121.13.165.135:8000/udp/239.77.0.55:5146
深圳卫视,http://121.13.165.135:8000/udp/239.77.1.21:5146
深圳卫视高清,http://121.13.165.135:8000/udp/239.77.1.3:5146
深圳卫视高清,http://121.13.165.135:8000/udp/239.77.1.148:5146
深圳卫视高清,http://121.13.165.135:8000/udp/239.77.0.92:5146
深圳卫视超清,http://121.13.165.135:8000/udp/239.77.0.130:5146
深圳都市频道,http://121.13.165.135:8000/udp/239.77.1.34:5146
深圳都市频道高清,http://121.13.165.135:8000/udp/239.77.1.176:5146
深圳都市频道高清,http://121.13.165.135:8000/udp/239.77.1.124:5146
深圳电视剧频道,http://121.13.165.135:8000/udp/239.77.1.7:5146
深圳电视剧频道高清,http://121.13.165.135:8000/udp/239.77.1.177:5146
深圳电视剧频道高清,http://121.13.165.135:8000/udp/239.77.1.125:5146
深圳财经生活,http://121.13.165.135:8000/udp/239.77.1.22:5146
深圳财经生活高清,http://121.13.165.135:8000/udp/239.77.1.242:5146
深圳娱乐频道,http://121.13.165.135:8000/udp/239.77.1.36:5146
深圳娱乐频道高清,http://121.13.165.135:8000/udp/239.77.1.243:5146
深圳体育健康,http://121.13.165.135:8000/udp/239.77.1.8:5146
深圳体育健康高清,http://121.13.165.135:8000/udp/239.77.1.128:5146
深圳体育健康高清,http://121.13.165.135:8000/udp/239.77.1.140:5146
深圳少儿频道,http://121.13.165.135:8000/udp/239.77.1.38:5146
深圳少儿频道高清,http://121.13.165.135:8000/udp/239.77.1.244:5146
深圳公共频道,http://121.13.165.135:8000/udp/239.77.1.9:5146
深圳公共频道高清,http://121.13.165.135:8000/udp/239.77.1.178:5146
深圳公共频道高清,http://121.13.165.135:8000/udp/239.77.1.126:5146
深圳宝安频道,http://121.13.165.135:8000/udp/239.77.1.206:5146
深圳宝安频道高清,http://121.13.165.135:8000/udp/239.77.1.67:5146
深圳宝安第一课,http://121.13.165.135:8000/udp/239.77.1.225:5146
深圳龙岗频道高清,http://121.13.165.135:8000/udp/239.77.1.223:5146
深圳东部频道高清,http://121.13.165.135:8000/udp/239.77.1.224:5146
深圳众创TV高清,http://121.13.165.135:8000/udp/239.77.1.247:5146
深圳移动电视,http://121.13.165.135:8000/udp/239.77.1.175:5146
深圳宜和购物,http://121.13.165.135:8000/udp/239.77.1.39:5146
深圳宜和购物高清,http://121.13.165.135:8000/udp/239.77.1.87:5146
韶关新闻综合,http://121.13.165.135:8000/udp/239.77.0.116:5146
韶关新闻综合高清,http://121.13.165.135:8000/udp/239.77.0.117:5146
韶关绿色生活,http://121.13.165.135:8000/udp/239.77.0.118:5146
韶关绿色生活高清,http://121.13.165.135:8000/udp/239.77.0.119:5146
湛江新闻综合,http://121.13.165.135:8000/udp/239.77.0.120:5146
湛江新闻综合高清,http://121.13.165.135:8000/udp/239.77.0.141:5146
湛江公共,http://121.13.165.135:8000/udp/239.77.0.121:5146
湛江公共高清,http://121.13.165.135:8000/udp/239.77.0.140:5146
揭阳综合,http://121.13.165.135:8000/udp/239.77.0.157:5146
揭阳综合高清,http://121.13.165.135:8000/udp/239.77.0.229:5146
揭阳生活,http://121.13.165.135:8000/udp/239.77.0.158:5146
揭阳生活高清,http://121.13.165.135:8000/udp/239.77.0.251:5146
汕尾新闻综合,http://121.13.165.135:8000/udp/239.77.1.189:5146
汕尾新闻综合高清,http://121.13.165.135:8000/udp/239.77.0.25:5146
汕尾文化生活,http://121.13.165.135:8000/udp/239.77.1.190:5146
汕尾文化生活高清,http://121.13.165.135:8000/udp/239.77.0.187:5146
江门综合,http://121.13.165.135:8000/udp/239.77.0.195:5146
江门综合高清,http://121.13.165.135:8000/udp/239.77.0.201:5146
江门侨乡生活,http://121.13.165.135:8000/udp/239.77.0.196:5146
江门侨乡生活高清,http://121.13.165.135:8000/udp/239.77.0.202:5146
江门教育,http://121.13.165.135:8000/udp/239.77.0.197:5146
江门教育高清,http://121.13.165.135:8000/udp/239.77.0.203:5146
HZTV-1,http://121.13.165.135:8000/udp/239.77.0.247:5146
HZTV-1,http://121.13.165.135:8000/udp/239.77.1.154:5146
HZTV-1高清,http://121.13.165.135:8000/udp/239.77.1.232:5146
HZTV-2,http://121.13.165.135:8000/udp/239.77.0.248:5146
HZTV-2高清,http://121.13.165.135:8000/udp/239.77.1.233:5146
珠海-1,http://121.13.165.135:8000/udp/239.77.1.230:5146
珠海-1高清,http://121.13.165.135:8000/udp/239.77.0.155:5146
珠海-2,http://121.13.165.135:8000/udp/239.77.1.231:5146
珠海-2高清,http://121.13.165.135:8000/udp/239.77.0.154:5146
肇庆综合,http://121.13.165.135:8000/udp/239.253.43.3:5146
肇庆综合高清,http://121.13.165.135:8000/udp/239.253.43.1:5146
肇庆生活服务,http://121.13.165.135:8000/udp/239.253.43.4:5146
肇庆生活服务高清,http://121.13.165.135:8000/udp/239.253.43.2:5146
河源综合,http://121.13.165.135:8000/udp/239.253.43.215:5146
河源综合高清,http://121.13.165.135:8000/udp/239.253.43.213:5146
河源公共,http://121.13.165.135:8000/udp/239.253.43.216:5146
河源公共高清,http://121.13.165.135:8000/udp/239.253.43.214:5146
清远新闻综合,http://121.13.165.135:8000/udp/239.253.43.31:5146
清远新闻综合高清,http://121.13.165.135:8000/udp/239.253.43.33:5146
清远文旅生活,http://121.13.165.135:8000/udp/239.253.43.32:5146
清远文旅生活,http://121.13.165.135:8000/udp/239.77.0.241:5146
清远文旅生活高清,http://121.13.165.135:8000/udp/239.253.43.34:5146
云浮综合,http://121.13.165.135:8000/udp/239.253.43.195:5146
云浮综合高清,http://121.13.165.135:8000/udp/239.77.0.253:5146
云浮文旅,http://121.13.165.135:8000/udp/239.253.43.194:5146
云浮文旅高清,http://121.13.165.135:8000/udp/239.77.0.254:5146
茂名综合,http://121.13.165.135:8000/udp/239.77.0.204:5146
茂名综合高清,http://121.13.165.135:8000/udp/239.77.0.206:5146
茂名公共,http://121.13.165.135:8000/udp/239.77.0.205:5146
茂名公共高清,http://121.13.165.135:8000/udp/239.77.0.207:5146
汕头综合,http://121.13.165.135:8000/udp/239.253.43.30:5146
汕头综合高清,http://121.13.165.135:8000/udp/239.77.1.130:5146
汕头综合高清,http://121.13.165.135:8000/udp/239.253.43.45:5146
汕头经济生活,http://121.13.165.135:8000/udp/239.253.43.43:5146
汕头经济生活高清,http://121.13.165.135:8000/udp/239.77.1.131:5146
汕头经济生活高清,http://121.13.165.135:8000/udp/239.253.43.46:5146
汕头文旅体育,http://121.13.165.135:8000/udp/239.253.43.44:5146
汕头文旅体育高清,http://121.13.165.135:8000/udp/239.77.1.132:5146
汕头文旅体育高清,http://121.13.165.135:8000/udp/239.253.43.47:5146
佛山公共,http://121.13.165.135:8000/udp/239.253.43.48:5146
佛山公共高清,http://121.13.165.135:8000/udp/239.253.43.53:5146
佛山南海,http://121.13.165.135:8000/udp/239.253.43.49:5146
佛山南海,http://121.13.165.135:8000/udp/239.77.0.236:5146
佛山南海高清,http://121.13.165.135:8000/udp/239.253.43.54:5146
佛山顺德,http://121.13.165.135:8000/udp/239.253.43.50:5146
佛山顺德高清,http://121.13.165.135:8000/udp/239.253.43.55:5146
佛山影视,http://121.13.165.135:8000/udp/239.253.43.51:5146
佛山影视高清,http://121.13.165.135:8000/udp/239.253.43.56:5146
佛山综合,http://121.13.165.135:8000/udp/239.253.43.52:5146
佛山综合高清,http://121.13.165.135:8000/udp/239.253.43.57:5146
东莞新闻综合,http://121.13.165.135:8000/udp/239.253.43.102:5146
东莞新闻综合高清,http://121.13.165.135:8000/udp/239.253.43.104:5146
东莞生活资讯,http://121.13.165.135:8000/udp/239.253.43.103:5146
东莞生活资讯高清,http://121.13.165.135:8000/udp/239.253.43.105:5146
中山综合,http://121.13.165.135:8000/udp/239.253.43.59:5146
中山综合高清,http://121.13.165.135:8000/udp/239.253.43.62:5146
香山文化,http://121.13.165.135:8000/udp/239.253.43.60:5146
香山文化高清,http://121.13.165.135:8000/udp/239.253.43.63:5146
中山教育,http://121.13.165.135:8000/udp/239.253.43.61:5146
中山教育高清,http://121.13.165.135:8000/udp/239.253.43.64:5146
徐闻综合高清,http://121.13.165.135:8000/udp/239.253.43.112:5146
湖南卫视,http://121.13.165.135:8000/udp/239.77.0.46:5146
湖南卫视,http://121.13.165.135:8000/udp/239.77.1.29:5146
湖南卫视高清,http://121.13.165.135:8000/udp/239.77.1.5:5146
湖南卫视高清,http://121.13.165.135:8000/udp/239.77.1.129:5146
湖南卫视高清,http://121.13.165.135:8000/udp/239.77.0.88:5146
湖南卫视超清,http://121.13.165.135:8000/udp/239.77.0.127:5146
浙江卫视,http://121.13.165.135:8000/udp/239.77.0.47:5146
浙江卫视,http://121.13.165.135:8000/udp/239.77.1.32:5146
浙江卫视高清,http://121.13.165.135:8000/udp/239.77.1.33:5146
浙江卫视高清,http://121.13.165.135:8000/udp/239.77.1.150:5146
浙江卫视高清,http://121.13.165.135:8000/udp/239.77.0.89:5146
浙江卫视超清,http://121.13.165.135:8000/udp/239.77.0.125:5146
江苏卫视,http://121.13.165.135:8000/udp/239.77.0.48:5146
江苏卫视,http://121.13.165.135:8000/udp/239.77.1.40:5146
江苏卫视高清,http://121.13.165.135:8000/udp/239.77.1.18:5146
江苏卫视高清,http://121.13.165.135:8000/udp/239.77.1.149:5146
江苏卫视高清,http://121.13.165.135:8000/udp/239.77.0.90:5146
江苏卫视超清,http://121.13.165.135:8000/udp/239.77.0.126:5146
东方卫视,http://121.13.165.135:8000/udp/239.77.0.49:5146
东方卫视,http://121.13.165.135:8000/udp/239.77.1.48:5146
东方卫视高清,http://121.13.165.135:8000/udp/239.77.1.218:5146
东方卫视高清,http://121.13.165.135:8000/udp/239.77.1.156:5146
东方卫视高清,http://121.13.165.135:8000/udp/239.77.0.98:5146
安徽卫视,http://121.13.165.135:8000/udp/239.77.0.50:5146
安徽卫视,http://121.13.165.135:8000/udp/239.77.1.13:5146
安徽卫视高清,http://121.13.165.135:8000/udp/239.77.1.92:5146
安徽卫视高清,http://121.13.165.135:8000/udp/239.77.1.157:5146
安徽卫视高清,http://121.13.165.135:8000/udp/239.77.0.183:5146
北京卫视,http://121.13.165.135:8000/udp/239.77.0.51:5146
北京卫视,http://121.13.165.135:8000/udp/239.77.1.14:5146
北京卫视高清,http://121.13.165.135:8000/udp/239.77.1.4:5146
北京卫视高清,http://121.13.165.135:8000/udp/239.77.1.151:5146
北京卫视高清,http://121.13.165.135:8000/udp/239.77.0.91:5146
天津卫视,http://121.13.165.135:8000/udp/239.77.0.52:5146
天津卫视,http://121.13.165.135:8000/udp/239.77.1.37:5146
天津卫视高清,http://121.13.165.135:8000/udp/239.77.1.141:5146
天津卫视高清,http://121.13.165.135:8000/udp/239.77.1.182:5146
天津卫视高清,http://121.13.165.135:8000/udp/239.77.0.97:5146
天津卫视超清,http://121.13.165.135:8000/udp/239.77.0.131:5146
山东卫视,http://121.13.165.135:8000/udp/239.77.0.53:5146
山东卫视,http://121.13.165.135:8000/udp/239.77.1.66:5146
山东卫视高清,http://121.13.165.135:8000/udp/239.77.1.142:5146
山东卫视高清,http://121.13.165.135:8000/udp/239.77.1.153:5146
山东卫视高清,http://121.13.165.135:8000/udp/239.77.0.94:5146
山东卫视超清,http://121.13.165.135:8000/udp/239.77.0.132:5146
江西卫视,http://121.13.165.135:8000/udp/239.77.0.54:5146
江西卫视,http://121.13.165.135:8000/udp/239.77.1.73:5146
江西卫视高清,http://121.13.165.135:8000/udp/239.77.1.219:5146
江西卫视高清,http://121.13.165.135:8000/udp/239.77.0.149:5146
湖北卫视,http://121.13.165.135:8000/udp/239.77.0.56:5146
湖北卫视,http://121.13.165.135:8000/udp/239.77.1.44:5146
湖北卫视高清,http://121.13.165.135:8000/udp/239.77.1.93:5146
湖北卫视高清,http://121.13.165.135:8000/udp/239.77.1.174:5146
湖北卫视高清,http://121.13.165.135:8000/udp/239.77.0.95:5146
湖北卫视超清,http://121.13.165.135:8000/udp/239.77.0.128:5146
辽宁卫视,http://121.13.165.135:8000/udp/239.77.0.57:5146
辽宁卫视,http://121.13.165.135:8000/udp/239.77.1.62:5146
辽宁卫视高清,http://121.13.165.135:8000/udp/239.77.1.103:5146
辽宁卫视高清,http://121.13.165.135:8000/udp/239.77.0.123:5146
辽宁卫视超清,http://121.13.165.135:8000/udp/239.77.0.161:5146
黑龙江卫视,http://121.13.165.135:8000/udp/239.77.0.58:5146
黑龙江卫视,http://121.13.165.135:8000/udp/239.77.1.71:5146
黑龙江卫视高清,http://121.13.165.135:8000/udp/239.77.1.6:5146
黑龙江卫视高清,http://121.13.165.135:8000/udp/239.77.1.179:5146
黑龙江卫视高清,http://121.13.165.135:8000/udp/239.77.0.93:5146
黑龙江卫视超清,http://121.13.165.135:8000/udp/239.77.0.124:5146
贵州卫视,http://121.13.165.135:8000/udp/239.77.0.59:5146
贵州卫视,http://121.13.165.135:8000/udp/239.77.1.61:5146
贵州卫视高清,http://121.13.165.135:8000/udp/239.77.1.221:5146
贵州卫视高清,http://121.13.165.135:8000/udp/239.77.0.230:5146
四川卫视,http://121.13.165.135:8000/udp/239.77.0.60:5146
四川卫视,http://121.13.165.135:8000/udp/239.77.1.30:5146
四川卫视高清,http://121.13.165.135:8000/udp/239.77.1.215:5146
四川卫视高清,http://121.13.165.135:8000/udp/239.77.0.159:5146
四川卫视超清,http://121.13.165.135:8000/udp/239.77.0.163:5146
河南卫视,http://121.13.165.135:8000/udp/239.77.0.61:5146
河南卫视,http://121.13.165.135:8000/udp/239.77.1.58:5146
河南卫视高清,http://121.13.165.135:8000/udp/239.77.1.229:5146
河南卫视高清,http://121.13.165.135:8000/udp/239.77.0.17:5146
云南卫视,http://121.13.165.135:8000/udp/239.77.0.62:5146
云南卫视,http://121.13.165.135:8000/udp/239.77.1.72:5146
云南卫视高清,http://121.13.165.135:8000/udp/239.253.43.37:5146
云南卫视高清,http://121.13.165.135:8000/udp/239.253.43.100:5146
重庆卫视,http://121.13.165.135:8000/udp/239.77.0.63:5146
重庆卫视,http://121.13.165.135:8000/udp/239.77.1.16:5146
重庆卫视高清,http://121.13.165.135:8000/udp/239.77.1.162:5146
重庆卫视高清,http://121.13.165.135:8000/udp/239.77.1.210:5146
重庆卫视高清,http://121.13.165.135:8000/udp/239.77.0.182:5146
河北卫视,http://121.13.165.135:8000/udp/239.77.0.64:5146
河北卫视,http://121.13.165.135:8000/udp/239.77.1.60:5146
河北卫视高清,http://121.13.165.135:8000/udp/239.77.1.214:5146
河北卫视高清,http://121.13.165.135:8000/udp/239.77.0.148:5146
东南卫视,http://121.13.165.135:8000/udp/239.77.0.65:5146
东南卫视,http://121.13.165.135:8000/udp/239.77.1.1:5146
东南卫视,http://121.13.165.135:8000/udp/239.77.1.213:5146
东南卫视高清,http://121.13.165.135:8000/udp/239.77.1.104:5146
黑龙江移动,#genre#
CCTV1 4M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321226016/index.m3u8
CCTV1 4M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321226419/index.m3u8
CCTV1 4M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321226006/index.m3u8
CCTV1 4M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321226003/index.m3u8
CCTV1 4M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321226004/index.m3u8
CCTV1 4M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321226001/index.m3u8
CCTV3 4M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321226021/index.m3u8
CCTV4 4M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321226428/index.m3u8
CCTV5 4M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321226019/index.m3u8
CCTV5+ 4M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321225603/index.m3u8
CCTV6 4M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321226010/index.m3u8
CCTV7 4M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321225733/index.m3u8
CCTV8 4M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321226008/index.m3u8
CCTV9 4M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321225734/index.m3u8
CCTV10 2.5M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321225730/index.m3u8
CCTV12 2.5M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321225731/index.m3u8
CCTV13 4M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321226011/index.m3u8
CCTV13 4M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321226537/index.m3u8
CCTV14 2.5M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321225732/index.m3u8
CCTV16 4M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321226100/index.m3u8
CCTV17 4M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321225765/index.m3u8
东南卫视 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321226341/index.m3u8
东方卫视 4M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321225735/index.m3u8
东方卫视 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321226345/index.m3u8
北京卫视 4M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321225728/index.m3u8
北京卫视 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321226450/index.m3u8
吉林卫视 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321226397/index.m3u8
四川卫视 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321226338/index.m3u8
天津卫视 4M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321225740/index.m3u8
天津卫视 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321226459/index.m3u8
安徽卫视 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321226391/index.m3u8
山东卫视 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321226456/index.m3u8
广东卫视 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321226248/index.m3u8
江苏卫视 4M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321225613/index.m3u8
江苏卫视 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321226310/index.m3u8
江西卫视 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321226344/index.m3u8
河北卫视 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321226406/index.m3u8
河南卫视 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321226480/index.m3u8
浙江卫视 4M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321225612/index.m3u8
浙江卫视 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321226339/index.m3u8
海南卫视 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321226465/index.m3u8
深圳卫视 4M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321225739/index.m3u8
深圳卫视 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321226313/index.m3u8
湖北卫视 4M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321225627/index.m3u8
湖北卫视 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321226477/index.m3u8
湖南卫视 4M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321225610/index.m3u8
湖南卫视 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321226307/index.m3u8
贵州卫视 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321226474/index.m3u8
重庆卫视 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321226409/index.m3u8
上海纪实人文 4M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321225738/index.m3u8
北京纪实科教 4M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321225729/index.m3u8
NewTV东北热剧 4M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321225741/index.m3u8
NewTV中国功夫 2.5M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321225681/index.m3u8
NewTV军事评论 2.5M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321225668/index.m3u8
NewTV军旅剧场 2.5M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321225676/index.m3u8
NewTV农业致富 4M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321225683/index.m3u8
NewTV动作电影 2.5M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321225661/index.m3u8
NewTV家庭剧场 2.5M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321225677/index.m3u8
NewTV怡伴健康 2.5M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321225673/index.m3u8
NewTV惊悚悬疑 2.5M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321225665/index.m3u8
NewTV明星大片 2.5M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321225664/index.m3u8
NewTV欢乐剧场 4M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321225742/index.m3u8
NewTV武搏世界 2.5M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321225680/index.m3u8
NewTV海外剧场 2.5M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321225671/index.m3u8
NewTV潮妈辣婆 4M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321225685/index.m3u8
NewTV爱情喜剧 2.5M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321225669/index.m3u8
NewTV精品大剧 2.5M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321225670/index.m3u8
NewTV精品纪录 2.5M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321225672/index.m3u8
NewTV精品体育 4M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321225674/index.m3u8
NewTV超级体育 4M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321225715/index.m3u8
NewTV超级电影 4M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321225717/index.m3u8
NewTV超级电视剧 4M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321225716/index.m3u8
NewTV超级综艺 4M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321225714/index.m3u8
NewTV金牌综艺 2.5M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321225666/index.m3u8
NewTV精品萌宠 4M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321226505/index.m3u8
黑莓动画 4M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321225662/index.m3u8
黑莓电影 4M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321225743/index.m3u8
哒啵赛事 4M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321225675/index.m3u8
咪咕全民热练 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321226508/index.m3u8
咪咕视频 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321226124/index.m3u8
咪咕视频 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321226147/index.m3u8
咪咕视频 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321226398/index.m3u8
咪咕视频 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321226469/index.m3u8
咪咕视频 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321226472/index.m3u8
黑龙江卫视 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321226327/index.m3u8
黑龙江农业科教 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321226242/index.m3u8
黑龙江少儿 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321226304/index.m3u8
黑龙江影视 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321226298/index.m3u8
黑龙江文体 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321226239/index.m3u8
黑龙江新闻法治 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321226330/index.m3u8
黑龙江都市 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321226301/index.m3u8
哈尔滨新闻综合 4M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321225745/index.m3u8
鹤岗新闻综合 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321226534/index.m3u8
佳木斯新闻综合 2.5M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321226451/index.m3u8
漠河综合 2M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321226097/index.m3u8
央广购物 4M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321226068/index.m3u8
央广购物 4M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321225719/index.m3u8
山东居家购物 4M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321225708/index.m3u8
山西优购物 4M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321226123/index.m3u8
山西优购物 4M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321225663/index.m3u8
山西优购物 4M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321226091/index.m3u8
江苏好享购物 4M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321225757/index.m3u8
江西风尚购物 4M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321225679/index.m3u8
安徽家家购物 4M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/321226065/index.m3u8
